postcode_area,postcode_district,PostDist,is_london?,property_type,year,num_transactions,avg_price,stddev_price,25th_percentile_price,median_price,75th_percentile_price,90th_percentile_price,95th_percentile_price,skewness_price,kurtosis_price,coef_var,iqr,median_mean_diff,median_mean_diff_pct,iqr_pct,lag_median_price,median_pct_change_1_year,roll_median_pct_2_year,roll_median_pct_5_year,is_good_sample
BR,BR5,BR5,Greater London,F,1995,92,44328.0,10160.1,38500.0,44000.0,51623.8,55000.0,59997.2,0.02,0.84,22.9,13123.8,-328.0,0.7,29.8,0.0,0.0,0.0,0.0,False
BR,BR5,BR5,Greater London,F,1996,84,42368.7,10529.3,35875.0,41000.0,49625.0,56000.0,60000.0,0.21,-0.44,24.9,13750.0,-1368.7,3.3,33.5,44000.0,-6.8,-6.8,-6.8,False
BR,BR5,BR5,Greater London,F,1997,141,47915.9,13691.4,38000.0,48500.0,55500.0,63000.0,66500.0,1.49,6.83,28.6,17500.0,584.1,1.2,36.1,41000.0,18.3,5.8,5.8,False
BR,BR5,BR5,Greater London,F,1998,109,56027.3,14198.0,47500.0,55000.0,60000.0,72000.0,80000.0,1.62,7.83,25.3,12500.0,-1027.3,1.9,22.7,48500.0,13.4,15.8,8.3,True
BR,BR5,BR5,Greater London,F,1999,142,63214.2,17836.1,50312.5,59995.0,75000.0,85000.0,89950.0,1.69,7.73,28.2,24687.5,-3219.2,5.4,41.1,55000.0,9.1,11.2,8.5,False
BR,BR5,BR5,Greater London,F,2000,130,75144.5,16730.0,64000.0,72500.0,85000.0,95100.0,106100.0,0.49,0.42,22.3,21000.0,-2644.5,3.6,29.0,59995.0,20.8,15.0,11.0,False
BR,BR5,BR5,Greater London,F,2001,151,86933.3,26123.8,69500.0,85000.0,99475.0,116000.0,124500.0,2.87,18.74,30.1,29975.0,-1933.3,2.3,35.3,72500.0,17.2,19.0,15.8,False
BR,BR5,BR5,Greater London,F,2002,161,99189.4,21668.1,85000.0,99500.0,115000.0,122500.0,135000.0,0.22,0.16,21.8,30000.0,310.6,0.3,30.2,85000.0,17.1,17.2,15.5,False
BR,BR5,BR5,Greater London,F,2003,130,119081.4,26331.3,99512.5,116900.0,135000.0,151400.0,161372.8,1.02,2.86,22.1,35487.5,-2181.4,1.9,30.4,99500.0,17.5,17.3,16.3,False
BR,BR5,BR5,Greater London,F,2004,133,137684.9,26528.7,118000.0,140000.0,156000.0,169696.0,177200.0,0.02,0.02,19.3,38000.0,2315.1,1.7,27.1,116900.0,19.8,18.7,18.5,False
BR,BR5,BR5,Greater London,F,2005,129,145364.3,31345.1,125000.0,144000.0,160000.0,175000.0,190600.0,1.71,6.59,21.6,35000.0,-1364.3,0.9,24.3,140000.0,2.9,11.4,14.9,True
BR,BR5,BR5,Greater London,F,2006,204,138505.8,26289.3,119500.8,136750.0,157000.0,173350.0,180000.0,0.11,0.39,19.0,37499.2,-1755.8,1.3,27.4,144000.0,-5.0,-1.0,10.5,False
BR,BR5,BR5,Greater London,F,2007,159,148364.5,41293.5,124375.0,144000.0,170500.0,195000.0,205500.0,1.25,6.38,27.8,46125.0,-4364.5,3.0,32.0,136750.0,5.3,0.2,8.1,False
BR,BR5,BR5,Greater London,F,2008,87,158897.6,34142.5,135000.0,160000.0,181000.0,205400.0,213950.0,-0.06,-0.31,21.5,46000.0,1102.4,0.7,28.8,144000.0,11.1,8.2,6.8,False
BR,BR5,BR5,Greater London,F,2009,62,138519.2,41762.1,115000.0,137500.0,165000.0,179500.0,194550.0,0.31,0.54,30.1,50000.0,-1019.2,0.7,36.4,160000.0,-14.1,-1.5,0.0,False
BR,BR5,BR5,Greater London,F,2010,43,149192.9,48068.6,121750.0,139995.0,177000.0,207990.0,242000.0,0.79,0.7,32.2,55250.0,-9197.9,6.6,39.5,137500.0,1.8,-6.1,-0.2,False
BR,BR5,BR5,Greater London,F,2011,45,136771.1,35733.0,117000.0,129250.0,160000.0,185600.0,198200.0,0.37,-0.3,26.1,43000.0,-7521.1,5.8,33.3,139995.0,-7.7,-2.9,-0.7,False
BR,BR5,BR5,Greater London,F,2012,55,151965.0,37811.3,122500.0,150000.0,184000.0,193200.0,201500.0,-0.23,-0.6,24.9,61500.0,-1965.0,1.3,41.0,129250.0,16.1,4.2,1.4,False
BR,BR5,BR5,Greater London,F,2013,75,155730.7,41962.0,124750.0,147500.0,185500.0,205000.0,215700.0,0.43,0.17,26.9,60750.0,-8230.7,5.6,41.2,150000.0,-1.7,7.2,-1.1,False
BR,BR5,BR5,Greater London,F,2014,132,183439.3,43210.3,152750.0,185000.0,210575.0,240000.0,250000.0,0.08,0.15,23.6,57825.0,1560.7,0.8,31.3,147500.0,25.4,11.9,6.8,False
BR,BR5,BR5,Greater London,F,2015,140,202969.2,49568.0,167206.2,197497.5,233125.0,270500.0,290050.0,0.33,0.06,24.4,65918.8,-5471.7,2.8,33.4,185000.0,6.8,16.1,7.8,False
BR,BR5,BR5,Greater London,F,2016,97,218476.6,52994.2,185000.0,222500.0,255000.0,287000.0,296000.0,-0.29,-0.09,24.3,70000.0,4023.4,1.8,31.5,197497.5,12.7,9.8,11.9,False
BR,BR5,BR5,Greater London,F,2017,104,228475.9,62377.4,190000.0,231500.0,276250.0,306750.0,319700.0,-0.28,-0.58,27.3,86250.0,3024.1,1.3,37.3,222500.0,4.0,8.4,9.4,False
BR,BR5,BR5,Greater London,F,2018,112,248075.2,72001.7,200000.0,250000.0,298125.0,355550.0,365000.0,-0.16,-0.47,29.0,98125.0,1924.8,0.8,39.2,231500.0,8.0,6.0,11.4,False
BR,BR5,BR5,Greater London,F,2019,102,237644.0,68084.5,200000.0,237000.0,270000.0,310000.0,331900.0,0.62,1.73,28.6,70000.0,-644.0,0.3,29.5,250000.0,-5.2,1.4,5.3,False
BR,BR5,BR5,Greater London,F,2020,79,224746.7,87105.2,180000.0,230000.0,267625.0,306500.0,345099.5,0.41,1.27,38.8,87625.0,5253.3,2.3,38.1,237000.0,-3.0,-4.1,3.3,False
BR,BR5,BR5,Greater London,F,2021,109,249950.9,65965.2,207000.0,260000.0,300000.0,324000.0,332400.0,-0.11,-0.05,26.4,93000.0,10049.1,3.9,35.8,230000.0,13.0,5.0,3.4,False
BR,BR5,BR5,Greater London,F,2022,127,273813.2,84130.2,220000.0,262500.0,330000.0,376000.0,418500.0,0.37,0.44,30.7,110000.0,-11313.2,4.3,41.9,260000.0,1.0,7.0,2.8,False
BR,BR5,BR5,Greater London,F,2023,72,265634.7,77027.6,217250.0,273750.0,311250.0,342700.0,383375.0,0.41,1.38,29.0,94000.0,8115.3,3.0,34.3,262500.0,4.3,2.7,2.0,False
BR,BR5,BR5,Greater London,F,2024,89,257750.0,61664.1,217500.0,260000.0,300000.0,330300.0,351200.0,0.61,0.87,23.9,82500.0,2250.0,0.9,31.7,273750.0,-5.0,-0.3,2.1,False
BR,BR5,BR5,Greater London,F,2025,54,260666.7,74773.0,205000.0,271000.0,312250.0,342000.0,351050.0,0.48,1.53,28.7,107250.0,10333.3,3.8,39.6,260000.0,4.2,-0.4,3.5,False
BR,BR5,BR5,Greater London,F,2026,1,217000.0,,217000.0,217000.0,217000.0,217000.0,217000.0,,,,0.0,0.0,0.0,0.0,271000.0,-19.9,-7.8,-3.1,False
BR,BR6,BR6,Greater London,F,1995,82,57655.4,10730.4,50125.0,56375.0,63000.0,70000.0,76900.0,0.86,0.7,18.6,12875.0,-1280.4,2.3,22.8,0.0,0.0,0.0,0.0,True
BR,BR6,BR6,Greater London,F,1996,89,55476.2,13438.4,45500.0,54500.0,60000.0,72250.0,78750.0,0.81,1.18,24.2,14500.0,-976.2,1.8,26.6,56375.0,-3.3,-3.3,-3.3,False
BR,BR6,BR6,Greater London,F,1997,144,57155.5,11939.3,49462.5,57125.0,66062.5,72000.0,75000.0,0.15,-0.3,20.9,16600.0,-30.5,0.1,29.1,54500.0,4.8,0.8,0.8,False
BR,BR6,BR6,Greater London,F,1998,87,73225.2,21129.0,58747.5,67500.0,81500.0,105000.0,111720.0,1.34,1.94,28.9,22752.5,-5725.2,8.5,33.7,57125.0,18.2,11.5,6.6,False
BR,BR6,BR6,Greater London,F,1999,119,75240.9,20245.8,59995.0,72500.0,84497.5,96000.0,122750.0,1.42,2.1,26.9,24502.5,-2740.9,3.8,33.8,67500.0,7.4,12.8,6.8,False
BR,BR6,BR6,Greater London,F,2000,102,90857.3,20027.0,75000.0,87500.0,104000.0,117800.0,122500.0,1.02,1.38,22.0,29000.0,-3357.3,3.8,33.1,72500.0,20.7,14.0,9.6,False
BR,BR6,BR6,Greater London,F,2001,108,100979.1,21841.8,87000.0,96500.0,115250.0,125900.0,137275.0,1.21,3.96,21.6,28250.0,-4479.1,4.6,29.3,87500.0,10.3,15.5,12.3,False
BR,BR6,BR6,Greater London,F,2002,126,121331.0,26790.1,103625.0,122250.0,137975.0,149475.0,163625.0,0.68,1.52,22.1,34350.0,919.0,0.8,28.1,96500.0,26.7,18.5,16.7,False
BR,BR6,BR6,Greater London,F,2003,98,137245.4,25372.3,120125.0,132500.0,150000.0,166900.0,175750.0,1.16,3.2,18.5,29875.0,-4745.4,3.6,22.5,122250.0,8.4,17.6,14.7,True
BR,BR6,BR6,Greater London,F,2004,117,162922.0,40941.9,137000.0,153000.0,178000.0,227900.0,241300.0,0.9,0.27,25.1,41000.0,-9922.0,6.5,26.8,132500.0,15.5,12.0,16.3,False
BR,BR6,BR6,Greater London,F,2005,91,163777.3,29511.8,147065.0,160000.0,182000.0,200000.0,223750.0,0.34,0.25,18.0,34935.0,-3777.3,2.4,21.8,153000.0,4.6,10.0,13.1,True
BR,BR6,BR6,Greater London,F,2006,122,164221.6,38568.3,145000.0,158750.0,175000.0,201450.0,217950.0,2.13,8.81,23.5,30000.0,-5471.6,3.4,18.9,160000.0,-0.8,1.9,10.9,True
BR,BR6,BR6,Greater London,F,2007,130,176637.9,42479.1,155062.5,173250.0,199983.8,228195.0,242750.0,0.29,2.77,24.0,44921.3,-3387.9,2.0,25.9,158750.0,9.1,4.2,7.4,False
BR,BR6,BR6,Greater London,F,2008,78,184046.0,38431.3,158873.8,179997.5,199250.0,235300.0,275000.0,0.82,0.47,20.9,40376.2,-4048.5,2.2,22.4,173250.0,3.9,6.5,6.5,True
BR,BR6,BR6,Greater London,F,2009,81,164938.6,38983.5,142000.0,163000.0,190000.0,207500.0,224500.0,0.04,0.14,23.6,48000.0,-1938.6,1.2,29.4,179997.5,-9.4,-2.8,1.5,False
BR,BR6,BR6,Greater London,F,2010,119,184014.1,35314.1,167000.0,185000.0,202250.0,215000.0,233700.0,0.71,5.23,19.2,35250.0,985.9,0.5,19.1,163000.0,13.5,2.0,3.3,True
BR,BR6,BR6,Greater London,F,2011,64,178230.4,35395.8,149875.0,179250.0,202750.0,223500.0,234325.0,0.06,-0.18,19.9,52875.0,1019.6,0.6,29.5,185000.0,-3.1,5.2,2.8,False
BR,BR6,BR6,Greater London,F,2012,73,174404.0,30985.0,155000.0,175000.0,195000.0,208000.0,223600.0,-0.17,0.57,17.8,40000.0,596.0,0.3,22.9,179250.0,-2.4,-2.8,0.5,True
BR,BR6,BR6,Greater London,F,2013,88,198432.8,42718.8,169000.0,195000.0,222125.0,246200.0,250000.0,1.18,2.92,21.5,53125.0,-3432.8,1.8,27.2,175000.0,11.4,4.5,2.0,False
BR,BR6,BR6,Greater London,F,2014,92,217397.1,55016.1,183750.0,216997.5,249996.2,289300.0,299972.5,0.23,1.37,25.3,66246.2,-399.6,0.2,30.5,195000.0,11.3,11.4,6.1,False
BR,BR6,BR6,Greater London,F,2015,87,263187.3,74013.2,215500.0,267000.0,292975.0,359370.0,403200.0,0.51,0.23,28.1,77475.0,3812.7,1.4,29.0,216997.5,23.0,17.2,8.0,False
BR,BR6,BR6,Greater London,F,2016,142,268946.1,71893.0,235450.0,252725.0,308750.0,359895.0,401852.5,0.31,1.13,26.7,73300.0,-16221.1,6.4,29.0,267000.0,-5.3,8.9,7.6,False
BR,BR6,BR6,Greater London,F,2017,157,297434.5,87015.9,240450.0,290000.0,345000.0,420000.0,461790.0,0.57,0.71,29.3,104550.0,-7434.5,2.6,36.1,252725.0,14.7,4.7,11.0,False
BR,BR6,BR6,Greater London,F,2018,169,338413.8,80074.0,290000.0,325000.0,415000.0,435000.0,447200.0,-0.24,-0.61,23.7,125000.0,-13413.8,4.1,38.5,290000.0,12.1,13.4,11.2,False
BR,BR6,BR6,Greater London,F,2019,104,291081.0,67477.9,245000.0,290000.0,332625.0,379998.5,413500.0,0.07,-0.26,23.2,87625.0,-1081.0,0.4,30.2,325000.0,-10.8,0.7,6.7,False
BR,BR6,BR6,Greater London,F,2020,94,287283.0,88799.7,235625.0,276600.0,338750.0,393500.0,440250.0,0.95,2.65,30.9,103125.0,-10683.0,3.9,37.3,290000.0,-4.6,-7.7,1.2,False
BR,BR6,BR6,Greater London,F,2021,114,286548.2,69495.5,252375.0,280000.0,327250.0,375000.0,410000.0,-0.1,0.51,24.3,74875.0,-6548.2,2.3,26.7,276600.0,1.2,-1.7,2.5,False
BR,BR6,BR6,Greater London,F,2022,165,337257.7,117020.0,260000.0,315000.0,385000.0,488000.0,538000.0,0.96,1.07,34.7,125000.0,-22257.7,7.1,39.7,280000.0,12.5,6.9,2.1,False
BR,BR6,BR6,Greater London,F,2023,103,312478.1,87471.1,247500.0,318000.0,377500.0,414000.0,459500.0,-0.13,-0.52,28.0,130000.0,5521.9,1.7,40.9,315000.0,1.0,6.8,-0.1,False
BR,BR6,BR6,Greater London,F,2024,97,300990.8,94978.6,242500.0,290000.0,387500.0,400000.0,411600.0,0.29,0.38,31.6,145000.0,-10990.8,3.8,50.0,318000.0,-8.8,-3.9,0.3,False
BR,BR6,BR6,Greater London,F,2025,79,281069.6,81514.1,235000.0,275000.0,322750.0,365400.0,387500.0,1.05,3.99,29.0,87750.0,-6069.6,2.2,31.9,290000.0,-5.2,-7.0,0.1,False
BR,BR6,BR6,Greater London,F,2026,3,276666.7,42524.5,252500.0,260000.0,292500.0,312000.0,318500.0,1.49,,15.4,40000.0,-16666.7,6.4,15.4,275000.0,-5.5,-5.3,-1.2,False
BR,BR7,BR7,Greater London,F,1995,52,69543.3,25397.9,49987.5,61500.0,81625.0,104950.0,121475.0,1.11,0.66,36.5,31637.5,-8043.3,13.1,51.4,0.0,0.0,0.0,0.0,False
BR,BR7,BR7,Greater London,F,1996,85,82065.5,43895.2,52500.0,70000.0,94500.0,126500.0,166300.0,2.64,10.66,53.5,42000.0,-12065.5,17.2,60.0,61500.0,13.8,13.8,13.8,False
BR,BR7,BR7,Greater London,F,1997,121,82291.0,43983.5,53500.0,69000.0,92000.0,139950.0,172000.0,1.99,4.14,53.4,38500.0,-13291.0,19.3,55.8,70000.0,-1.4,6.2,6.2,False
BR,BR7,BR7,Greater London,F,1998,84,90139.1,36164.6,65712.5,83250.0,108500.0,134950.0,143392.5,1.66,3.57,40.1,42787.5,-6889.1,8.3,51.4,69000.0,20.7,9.6,11.0,False
BR,BR7,BR7,Greater London,F,1999,86,105733.7,52344.4,69000.0,91475.0,120750.0,173975.0,200750.0,1.92,5.0,49.5,51750.0,-14258.7,15.6,56.6,83250.0,9.9,15.3,10.8,False
BR,BR7,BR7,Greater London,F,2000,134,151188.8,105144.7,84237.5,123500.0,157500.0,326750.0,356750.0,2.12,4.93,69.5,73262.5,-27688.8,22.4,59.3,91475.0,35.0,22.5,15.6,False
BR,BR7,BR7,Greater London,F,2001,125,142054.1,75874.7,93000.0,124000.0,159950.0,222000.0,307000.0,2.22,5.67,53.4,66950.0,-18054.1,14.6,54.0,123500.0,0.4,17.7,12.9,False
BR,BR7,BR7,Greater London,F,2002,132,160147.5,74901.6,111500.0,149995.0,179962.5,230000.0,333500.0,1.88,4.41,46.8,68462.5,-10152.5,6.8,45.6,124000.0,21.0,10.7,17.4,False
BR,BR7,BR7,Greater London,F,2003,109,195117.8,89491.4,143000.0,177000.0,211000.0,298400.0,392400.0,1.86,3.86,45.9,68000.0,-18117.8,10.2,38.4,149995.0,18.0,19.5,16.9,False
BR,BR7,BR7,Greater London,F,2004,132,288020.8,179078.7,174375.0,229000.0,341875.0,559000.0,645000.0,1.65,2.88,62.2,167500.0,-59020.8,25.8,73.1,177000.0,29.4,23.7,20.8,False
BR,BR7,BR7,Greater London,F,2005,91,231709.3,139241.7,150750.0,172500.0,250000.0,368000.0,540000.0,2.24,5.19,60.1,99250.0,-59209.3,34.3,57.5,229000.0,-24.7,2.4,8.8,False
BR,BR7,BR7,Greater London,F,2006,109,212578.3,83758.2,158000.0,195000.0,230000.0,293760.0,379499.4,2.41,7.4,39.4,72000.0,-17578.3,9.0,36.9,172500.0,13.0,-5.8,11.3,False
BR,BR7,BR7,Greater London,F,2007,131,260059.9,117072.8,182500.0,233000.0,287000.0,410000.0,514999.5,1.76,3.3,45.0,104500.0,-27059.9,11.6,44.8,195000.0,19.5,16.3,11.0,False
BR,BR7,BR7,Greater London,F,2008,55,265243.4,153781.9,173500.0,220000.0,270997.5,423000.0,499298.5,2.87,9.75,58.0,97497.5,-45243.4,20.6,44.3,233000.0,-5.6,7.0,6.3,False
BR,BR7,BR7,Greater London,F,2009,41,300365.7,189034.1,164000.0,210000.0,435000.0,630000.0,695000.0,1.18,0.06,62.9,271000.0,-90365.7,43.0,129.0,220000.0,-4.5,-5.0,-0.5,False
BR,BR7,BR7,Greater London,F,2010,83,262797.6,123864.6,180000.0,220000.0,297000.0,464400.0,554300.0,1.46,1.61,47.1,117000.0,-42797.6,19.5,53.2,210000.0,4.8,0.2,5.4,False
BR,BR7,BR7,Greater London,F,2011,63,280981.0,174988.4,170750.0,215000.0,338500.0,574000.0,671000.0,1.44,1.53,62.3,167750.0,-65981.0,30.7,78.0,220000.0,-2.3,1.3,2.4,False
BR,BR7,BR7,Greater London,F,2012,83,269743.6,183782.1,180000.0,235000.0,252500.0,430000.0,647000.0,3.22,12.56,68.1,72500.0,-34743.6,14.8,30.9,215000.0,9.3,3.5,0.3,False
BR,BR7,BR7,Greater London,F,2013,113,258930.7,118841.2,197500.0,245000.0,275000.0,387000.0,501000.0,2.54,9.5,45.9,77500.0,-13930.7,5.7,31.6,235000.0,4.3,6.8,2.3,False
BR,BR7,BR7,Greater London,F,2014,122,286272.3,122353.8,207625.0,280000.0,321500.0,394500.0,484750.0,1.79,5.74,42.7,113875.0,-6272.3,2.2,40.7,245000.0,14.3,9.3,6.1,False
BR,BR7,BR7,Greater London,F,2015,152,347670.6,152163.0,247996.2,335475.0,449950.0,496470.0,582250.0,1.43,5.77,43.8,201953.8,-12195.6,3.6,60.2,280000.0,19.8,17.1,9.1,False
BR,BR7,BR7,Greater London,F,2016,105,360173.8,132866.1,282500.0,356000.0,420000.0,501750.0,583000.0,0.91,2.52,36.9,137500.0,-4173.8,1.2,38.6,335475.0,6.1,13.0,10.8,False
BR,BR7,BR7,Greater London,F,2017,82,400860.1,202741.5,270750.0,352500.0,482500.0,724700.0,741400.0,1.42,3.51,50.6,211750.0,-48360.1,13.7,60.1,356000.0,-1.0,2.6,8.7,False
BR,BR7,BR7,Greater London,F,2018,142,403097.8,173595.6,302982.8,356162.0,452212.5,614782.5,746600.0,1.77,4.36,43.1,149229.7,-46935.8,13.2,41.9,352500.0,1.0,0.0,8.0,False
BR,BR7,BR7,Greater London,F,2019,86,422441.3,161184.0,305000.0,413500.0,535000.0,607975.0,659237.5,0.9,2.81,38.2,230000.0,-8941.3,2.2,55.6,356162.0,16.1,8.6,8.4,False
BR,BR7,BR7,Greater London,F,2020,70,377010.7,221806.1,266250.0,328750.0,413750.0,601200.0,777500.0,2.65,9.36,58.8,147500.0,-48260.7,14.7,44.9,413500.0,-20.5,-2.2,0.3,False
BR,BR7,BR7,Greater London,F,2021,129,468264.3,433306.9,310000.0,380000.0,525000.0,743800.0,856000.0,8.25,82.67,92.5,215000.0,-88264.3,23.2,56.6,328750.0,15.6,-2.4,2.2,False
BR,BR7,BR7,Greater London,F,2022,88,407875.1,170151.1,306250.0,366500.0,500625.0,651000.0,711875.0,0.75,0.63,41.7,194375.0,-41375.1,11.3,53.0,380000.0,-3.6,6.0,1.7,False
BR,BR7,BR7,Greater London,F,2023,76,373055.9,163242.4,275000.0,350000.0,455000.0,574500.0,650625.0,1.05,1.71,43.8,180000.0,-23055.9,6.6,51.4,366500.0,-4.5,-4.0,0.6,False
BR,BR7,BR7,Greater London,F,2024,64,399906.2,152063.1,310000.0,385000.0,465000.0,626000.0,667000.0,0.57,0.83,38.0,155000.0,-14906.2,3.9,40.3,350000.0,10.0,2.8,-0.6,False
BR,BR7,BR7,Greater London,F,2025,61,407293.4,140691.1,310000.0,372000.0,463500.0,625000.0,690000.0,1.04,1.1,34.5,153500.0,-35293.4,9.5,41.3,385000.0,-3.4,3.3,2.8,False
BR,BR7,BR7,Greater London,F,2026,3,450000.0,196150.5,337500.0,360000.0,517500.0,612000.0,643500.0,1.63,,43.6,180000.0,-90000.0,25.0,50.0,372000.0,-3.2,-3.3,-0.9,False
BR,BR8,BR8,Greater London,F,1995,17,37858.5,10170.5,31750.0,42000.0,45000.0,46500.0,48399.0,-1.3,1.81,26.9,13250.0,4141.5,9.9,31.5,0.0,0.0,0.0,0.0,False
BR,BR8,BR8,Greater London,F,1996,45,51283.6,14566.5,40000.0,49950.0,59950.0,66150.0,75950.0,0.32,0.03,28.4,19950.0,-1333.6,2.7,39.9,42000.0,18.9,18.9,18.9,False
BR,BR8,BR8,Greater London,F,1997,64,55465.2,18914.6,40937.5,54000.0,64200.0,75650.0,81500.0,1.2,2.92,34.1,23262.5,-1465.2,2.7,43.1,49950.0,8.1,13.5,13.5,False
BR,BR8,BR8,Greater London,F,1998,54,60236.9,21750.3,45500.0,57975.0,71737.5,80665.0,95942.5,1.31,2.57,36.1,26237.5,-2261.9,3.9,45.3,54000.0,7.4,7.8,11.5,False
BR,BR8,BR8,Greater London,F,1999,52,55830.4,22139.8,41500.0,53250.0,59996.2,80854.5,92350.0,1.8,4.22,39.7,18496.2,-2580.4,4.8,34.7,57975.0,-8.2,-0.4,6.6,False
BR,BR8,BR8,Greater London,F,2000,53,62757.2,19245.8,49995.0,64000.0,73125.0,84800.0,88800.0,0.58,1.51,30.7,23130.0,1242.8,1.9,36.1,53250.0,20.2,6.0,9.3,False
BR,BR8,BR8,Greater London,F,2001,49,71084.4,29314.3,55000.0,72000.0,77500.0,84100.0,87680.0,4.43,26.27,41.2,22500.0,915.6,1.3,31.2,64000.0,12.5,16.4,8.0,False
BR,BR8,BR8,Greater London,F,2002,58,83183.3,33604.9,62125.0,81500.0,89998.8,109400.0,120825.0,2.94,14.67,40.4,27873.8,-1683.3,2.1,34.2,72000.0,13.2,12.8,9.0,False
BR,BR8,BR8,Greater London,F,2003,56,146296.2,250529.3,85000.0,107500.0,141250.0,177500.0,182500.0,7.2,53.15,171.2,56250.0,-38796.2,36.1,52.3,81500.0,31.9,22.5,13.9,False
BR,BR8,BR8,Greater London,F,2004,43,136371.9,60524.1,106000.0,120000.0,153000.0,182000.0,188850.0,2.96,11.7,44.4,47000.0,-16371.9,13.6,39.2,107500.0,11.6,21.8,17.9,False
BR,BR8,BR8,Greater London,F,2005,39,123719.6,36218.2,94997.5,128000.0,149250.0,161200.0,167950.0,-0.08,0.51,29.3,54252.5,4280.4,3.3,42.4,120000.0,6.7,9.2,15.2,False
BR,BR8,BR8,Greater London,F,2006,59,140072.4,40731.5,116750.0,138000.0,163250.0,191900.0,213170.0,0.69,0.62,29.1,46500.0,-2072.4,1.5,33.7,128000.0,7.8,7.2,14.2,False
BR,BR8,BR8,Greater London,F,2007,48,148525.8,52810.0,115875.0,144500.0,166500.0,198790.0,238250.0,1.49,4.37,35.6,50625.0,-4025.8,2.8,35.0,138000.0,4.7,6.2,12.5,False
BR,BR8,BR8,Greater London,F,2008,34,142267.8,40226.2,115500.0,137250.0,167250.0,188500.0,208717.5,0.46,-0.25,28.3,51750.0,-5017.8,3.7,37.7,144500.0,-5.0,-0.1,5.2,False
BR,BR8,BR8,Greater London,F,2009,10,133220.0,36404.9,119000.0,135000.0,163250.0,172745.0,173847.5,-0.73,0.01,27.3,44250.0,1780.0,1.3,32.8,137250.0,-1.6,-3.3,2.5,False
BR,BR8,BR8,Greater London,F,2010,30,137766.7,57689.3,102187.5,125000.0,158125.0,182300.0,198750.0,2.89,11.66,41.9,55937.5,-12766.7,10.2,44.8,135000.0,-7.4,-4.5,-0.3,False
BR,BR8,BR8,Greater London,F,2011,47,132153.3,28171.2,123997.0,140000.0,154747.5,159950.0,159950.0,-1.38,1.79,21.3,30750.5,7846.7,5.6,22.0,125000.0,12.0,2.3,0.5,True
BR,BR8,BR8,Greater London,F,2012,23,112573.9,35893.6,93500.0,113000.0,138000.0,150800.0,163600.0,-0.11,0.49,31.9,44500.0,426.1,0.4,39.4,140000.0,-19.3,-3.6,-4.3,False
BR,BR8,BR8,Greater London,F,2013,32,128098.3,30515.2,111500.0,125000.0,150850.0,158800.0,170775.0,-0.16,-0.4,23.8,39350.0,-3098.3,2.5,31.5,113000.0,10.6,-4.4,-1.1,False
BR,BR8,BR8,Greater London,F,2014,44,134352.2,36591.6,105000.0,134000.0,161250.0,169700.0,187750.0,0.19,-0.55,27.2,56250.0,-352.2,0.3,42.0,125000.0,7.2,8.9,0.6,False
BR,BR8,BR8,Greater London,F,2015,54,163110.9,43149.6,135000.0,157000.0,189375.0,222350.0,235250.0,0.36,-0.3,26.5,54375.0,-6110.9,3.9,34.6,134000.0,17.2,12.2,5.5,False
BR,BR8,BR8,Greater London,F,2016,79,191961.9,46980.8,159500.0,195000.0,221500.0,246800.0,250500.0,0.32,1.96,24.5,62000.0,3038.1,1.6,31.8,157000.0,24.2,20.7,8.0,False
BR,BR8,BR8,Greater London,F,2017,49,200724.5,51199.9,165000.0,217500.0,242000.0,256000.0,268000.0,-0.39,-1.1,25.5,77000.0,16775.5,7.7,35.4,195000.0,11.5,17.8,14.1,False
BR,BR8,BR8,Greater London,F,2018,50,246769.9,114668.1,151250.0,231250.0,283700.0,420600.0,430000.0,0.86,0.03,46.5,132450.0,-15519.9,6.7,57.3,217500.0,6.3,8.9,13.3,False
BR,BR8,BR8,Greater London,F,2019,68,273700.7,83910.9,229950.0,261500.0,287200.0,410000.0,426000.0,0.85,0.63,30.7,57250.0,-12200.7,4.7,21.9,231250.0,13.1,9.7,14.5,True
BR,BR8,BR8,Greater London,F,2020,58,248622.4,78424.5,207500.0,251950.0,272700.0,380500.0,401450.0,0.75,0.86,31.5,65200.0,3327.6,1.3,25.9,261500.0,-3.7,4.7,10.3,False
BR,BR8,BR8,Greater London,F,2021,52,236027.9,103850.0,159500.0,222500.0,294375.0,370900.0,435750.0,0.7,0.09,44.0,134875.0,-13527.9,6.1,60.6,251950.0,-11.7,-7.7,3.1,False
BR,BR8,BR8,Greater London,F,2022,63,266700.8,103506.2,199500.0,250000.0,359975.0,404760.0,441500.0,0.55,-0.14,38.8,160475.0,-16700.8,6.7,64.2,222500.0,12.4,0.4,3.3,False
BR,BR8,BR8,Greater London,F,2023,85,248908.0,75145.2,221471.0,240545.0,257050.0,298000.0,399350.0,1.93,7.67,30.2,35579.0,-8363.0,3.5,14.8,250000.0,-3.8,4.3,1.3,True
BR,BR8,BR8,Greater London,F,2024,42,242630.3,94971.6,174375.0,243500.0,283750.0,352962.3,441900.0,0.74,0.64,39.1,109375.0,869.7,0.4,44.9,240545.0,1.2,-1.3,-1.1,False
BR,BR8,BR8,Greater London,F,2025,37,254712.2,91990.8,195000.0,240000.0,293000.0,390000.0,398750.0,0.39,-0.33,36.1,98000.0,-14712.2,6.1,40.8,243500.0,-1.4,-0.1,-0.7,False
