postcode_district,year,avg_price,50th_percentile_price,num_transactions
UB10,1997,56785.2,54950.0,121
UB10,1998,64406.0,61500.0,109
UB10,1999,75758.0,71000.0,123
UB10,2000,92078.1,86225.0,116
UB10,2001,108046.1,103000.0,76
UB10,2002,121173.1,119950.0,130
UB10,2003,140618.5,145000.0,100
UB10,2004,165501.0,164975.0,140
UB10,2005,165207.0,158000.0,86
UB10,2006,173350.4,174950.0,103
UB10,2007,184551.7,186500.0,118
UB10,2008,196822.5,189000.0,71
UB10,2009,183435.6,174600.0,73
UB10,2010,180950.0,181000.0,52
UB10,2011,206909.7,195000.0,134
UB10,2012,219172.2,209000.0,138
UB10,2013,190137.2,185000.0,78
UB10,2014,240466.3,247000.0,141
UB10,2015,270695.2,272975.0,194
UB10,2016,310315.9,263750.0,204
UB10,2017,384820.0,400000.0,238
UB10,2018,353923.5,350000.0,231
UB10,2019,346147.6,365000.0,231
UB10,2020,364325.2,349950.0,199
UB10,2021,348977.2,321500.0,176
UB10,2022,370352.6,320000.0,94
UB10,2023,338248.3,315000.0,89
UB10,2024,337228.0,313750.0,106
UB10,2025,415885.4,345000.0,89
UB10,2026,237500.0,237500.0,2
UB2,1995,50405.1,46897.5,110
UB2,1996,46670.5,46995.0,113
UB2,1997,62591.7,50500.0,115
UB2,1998,58691.1,53000.0,99
UB2,1999,79788.2,64000.0,119
UB2,2000,90230.8,78000.0,133
UB2,2001,91071.7,85000.0,129
UB2,2002,108374.7,103475.0,116
UB2,2003,127195.7,124000.0,145
UB2,2004,147063.1,139000.0,111
UB2,2005,150364.0,150250.0,118
UB2,2006,156706.8,150000.0,103
UB2,2007,167589.1,157500.0,115
UB2,2008,175387.4,175475.0,58
UB2,2009,143466.7,140000.0,33
UB2,2010,146385.9,146000.0,46
UB2,2011,148490.7,155000.0,43
UB2,2012,159410.3,162000.0,39
UB2,2013,183639.4,173000.0,146
UB2,2014,199195.8,195000.0,107
UB2,2015,232629.5,225000.0,162
UB2,2016,222257.1,205000.0,101
UB2,2017,317742.3,307500.0,116
UB2,2018,329636.3,315000.0,139
UB2,2019,313336.5,313500.0,156
UB2,2020,310245.2,307500.0,128
UB2,2021,355243.5,359229.5,238
UB2,2022,332456.7,312000.0,134
UB2,2023,316407.3,320000.0,146
UB2,2024,298065.0,310000.0,103
UB2,2025,274164.8,271500.0,58
UB3,1995,41350.8,43000.0,128
UB3,1996,41891.8,43000.0,172
UB3,1997,46713.0,47500.0,203
UB3,1998,53048.2,54725.0,260
UB3,1999,62188.5,60000.0,253
UB3,2000,74940.2,75000.0,229
UB3,2001,83728.9,84725.0,188
UB3,2002,104520.1,106565.0,248
UB3,2003,122965.4,125325.0,246
UB3,2004,132603.6,133200.0,205
UB3,2005,144593.7,141500.0,216
UB3,2006,143479.9,145000.0,261
UB3,2007,156861.9,154000.0,243
UB3,2008,158185.2,160000.0,122
UB3,2009,149609.8,151500.0,76
UB3,2010,162332.0,161000.0,86
UB3,2011,160993.4,159000.0,189
UB3,2012,196594.0,185000.0,338
UB3,2013,178566.5,175750.0,168
UB3,2014,174309.4,172500.0,169
UB3,2015,216518.7,207000.0,171
UB3,2016,235976.8,224999.0,309
UB3,2017,235146.7,235000.0,131
UB3,2018,262612.0,245500.0,218
UB3,2019,234059.8,240000.0,117
UB3,2020,306569.6,279000.0,135
UB3,2021,314005.0,287000.0,289
UB3,2022,366198.4,355000.0,502
UB3,2023,339271.8,333470.0,348
UB3,2024,261277.2,260000.0,154
UB3,2025,304209.8,294000.0,188
UB3,2026,425000.0,425000.0,1
UB4,1995,42391.8,43500.0,97
UB4,1996,44023.6,46000.0,135
UB4,1997,48406.5,49375.0,172
UB4,1998,56118.3,54375.0,208
UB4,1999,63331.6,61250.0,248
UB4,2000,72245.5,72000.0,224
UB4,2001,83238.2,84000.0,178
UB4,2002,106463.1,107000.0,227
UB4,2003,126194.6,128000.0,194
UB4,2004,137775.1,138000.0,205
UB4,2005,136110.4,135000.0,144
UB4,2006,148644.3,148000.0,218
UB4,2007,156513.3,158000.0,200
UB4,2008,175286.4,170000.0,136
UB4,2009,137101.1,143000.0,44
UB4,2010,142296.5,145000.0,57
UB4,2011,151586.0,153000.0,89
UB4,2012,142107.4,144000.0,53
UB4,2013,154391.5,157500.0,77
UB4,2014,166735.4,173750.0,110
UB4,2015,208691.0,207500.0,118
UB4,2016,241037.2,245000.0,160
UB4,2017,248734.5,260000.0,91
UB4,2018,249972.5,261250.0,88
UB4,2019,250501.8,260000.0,82
UB4,2020,229718.3,232500.0,67
UB4,2021,244553.9,254300.0,101
UB4,2022,253172.6,262250.0,84
UB4,2023,227160.3,236000.0,68
UB4,2024,247168.2,261000.0,66
UB4,2025,260714.3,270000.0,49
UB5,1995,42261.4,43900.0,169
UB5,1996,42422.6,44250.0,208
UB5,1997,49616.6,51000.0,285
UB5,1998,54565.7,55000.0,376
UB5,1999,65487.9,65000.0,327
UB5,2000,76608.4,75000.0,376
UB5,2001,88431.2,87000.0,387
UB5,2002,107968.0,111000.0,350
UB5,2003,133676.4,135816.0,395
UB5,2004,141477.9,144000.0,363
UB5,2005,156381.6,152500.0,394
UB5,2006,158656.6,155000.0,417
UB5,2007,168441.5,167000.0,445
UB5,2008,174184.6,174475.0,222
UB5,2009,153137.1,160000.0,148
UB5,2010,157767.5,160000.0,153
UB5,2011,150924.1,156000.0,143
UB5,2012,166616.3,171750.0,170
UB5,2013,170111.3,170000.0,179
UB5,2014,189769.7,192950.0,219
UB5,2015,217310.5,216000.0,198
UB5,2016,253557.3,265000.0,208
UB5,2017,256349.7,265500.0,204
UB5,2018,259838.9,270000.0,148
UB5,2019,249691.9,260000.0,136
UB5,2020,241243.5,250000.0,108
UB5,2021,261504.3,265000.0,173
UB5,2022,274148.7,275000.0,173
UB5,2023,257158.7,262000.0,143
UB5,2024,260878.5,265000.0,162
UB5,2025,272159.9,260000.0,121
UB5,2026,288333.3,275000.0,3
UB6,1995,50686.7,51250.0,130
UB6,1996,51482.3,52000.0,135
UB6,1997,58138.4,58000.0,201
UB6,1998,73265.8,64000.0,237
UB6,1999,75484.7,74000.0,228
UB6,2000,90437.0,87975.0,232
UB6,2001,103115.2,105000.0,241
UB6,2002,121341.0,124975.0,240
UB6,2003,148562.5,151000.0,239
UB6,2004,159983.5,163800.0,227
UB6,2005,160588.7,164000.0,145
UB6,2006,170652.1,173000.0,252
UB6,2007,200294.4,199000.0,294
UB6,2008,208602.4,207095.0,139
UB6,2009,172241.2,165500.0,80
UB6,2010,173423.8,174000.0,123
UB6,2011,177310.1,175000.0,84
UB6,2012,189380.8,191000.0,99
UB6,2013,199002.9,200000.0,116
UB6,2014,238454.0,240000.0,145
UB6,2015,242888.8,249975.0,130
UB6,2016,275477.3,285000.0,171
UB6,2017,309532.5,310000.0,134
UB6,2018,358314.0,330500.0,204
UB6,2019,221902.3,237000.0,107
UB6,2020,290474.0,293750.0,64
UB6,2021,303725.9,300000.0,127
UB6,2022,351669.0,330000.0,170
UB6,2023,340152.0,330000.0,101
UB6,2024,361441.2,330000.0,102
UB6,2025,295858.1,302500.0,86
UB6,2026,287500.0,280000.0,3
UB7,1995,42068.2,43000.0,103
UB7,1996,48502.5,45000.0,197
UB7,1997,49119.8,49000.0,213
UB7,1998,54793.5,55000.0,210
UB7,1999,64732.0,64125.0,258
UB7,2000,76358.9,75750.0,258
UB7,2001,84606.0,84000.0,175
UB7,2002,107331.0,105000.0,226
UB7,2003,120656.8,122000.0,215
UB7,2004,130766.0,130000.0,237
UB7,2005,133607.1,130500.0,155
UB7,2006,139106.2,137000.0,173
UB7,2007,173828.5,173000.0,311
UB7,2008,195130.2,199950.0,218
UB7,2009,169225.6,164950.0,134
UB7,2010,162071.2,162130.0,106
UB7,2011,168576.7,165475.0,130
UB7,2012,175953.8,176997.5,136
UB7,2013,199277.0,194995.0,235
UB7,2014,185639.4,187500.0,232
UB7,2015,260166.0,265250.0,304
UB7,2016,268871.8,270000.0,206
UB7,2017,303604.3,304995.0,319
UB7,2018,319934.3,319000.0,235
UB7,2019,326589.9,342000.0,179
UB7,2020,287619.1,274000.0,132
UB7,2021,266727.7,270000.0,221
UB7,2022,269819.4,275000.0,173
UB7,2023,268575.5,275000.0,139
UB7,2024,284323.7,290000.0,135
UB7,2025,261410.4,260000.0,104
UB7,2026,353759.0,412500.0,3
UB8,1995,49147.3,49000.0,112
UB8,1996,47539.4,47000.0,181
UB8,1997,50010.6,49975.0,188
UB8,1998,55271.9,55950.0,195
UB8,1999,73763.7,69950.0,258
UB8,2000,89839.4,84950.0,283
UB8,2001,94786.1,95000.0,183
UB8,2002,115236.0,115000.0,244
UB8,2003,152160.4,148000.0,279
UB8,2004,166739.4,162000.0,314
UB8,2005,153824.4,151500.0,243
UB8,2006,159603.7,160000.0,192
UB8,2007,180827.4,179950.0,232
UB8,2008,204644.1,205000.0,237
UB8,2009,169759.1,170000.0,153
UB8,2010,183723.1,184250.0,196
UB8,2011,177354.2,178000.0,181
UB8,2012,170285.0,174500.0,100
UB8,2013,175170.7,176000.0,128
UB8,2014,196262.8,200000.0,192
UB8,2015,231749.2,237000.0,141
UB8,2016,251677.0,260000.0,147
UB8,2017,271475.2,280000.0,143
UB8,2018,283234.3,280000.0,254
UB8,2019,295080.5,290000.0,377
UB8,2020,276426.4,278056.0,148
UB8,2021,293905.6,285000.0,250
UB8,2022,294724.4,295000.0,190
UB8,2023,290930.5,283500.0,164
UB8,2024,268920.5,270000.0,110
UB8,2025,262913.4,270000.0,97
UB8,2026,206500.0,206500.0,2
UB9,1995,57550.7,56775.0,46
UB9,1996,52177.1,54950.0,43
UB9,1997,66471.8,62000.0,62
UB9,1998,74229.9,76000.0,45
UB9,1999,80469.6,81000.0,74
UB9,2000,97042.9,90000.0,49
UB9,2001,107990.9,105000.0,69
UB9,2002,123863.6,122000.0,59
UB9,2003,146466.4,128000.0,61
UB9,2004,149325.4,146200.0,56
UB9,2005,170858.2,165000.0,57
UB9,2006,195594.3,178000.0,83
UB9,2007,203709.2,188000.0,76
UB9,2008,252574.6,214950.0,57
UB9,2009,218930.2,186000.0,43
UB9,2010,221949.0,194500.0,52
UB9,2011,231757.8,198500.0,42
UB9,2012,221342.5,204000.0,86
UB9,2013,266346.2,265000.0,129
UB9,2014,270003.8,218500.0,53
UB9,2015,286993.5,280000.0,93
UB9,2016,324882.1,300000.0,80
UB9,2017,352696.1,335950.0,133
UB9,2018,351554.4,330000.0,102
UB9,2019,342169.5,332500.0,72
UB9,2020,308017.0,299975.0,44
UB9,2021,314435.7,315000.0,78
UB9,2022,349407.5,350000.0,73
UB9,2023,337852.4,325000.0,63
UB9,2024,317545.4,315000.0,65
UB9,2025,321041.7,320000.0,36
UB9,2026,287000.0,287000.0,1
W10,1995,95403.1,85150.0,179
W10,1996,98940.8,89000.0,199
W10,1997,116912.3,112000.0,256
W10,1998,136398.4,124800.0,234
W10,1999,168014.8,150000.0,234
W10,2000,195946.1,176000.0,240
W10,2001,205398.1,185000.0,251
W10,2002,254397.4,225000.0,309
W10,2003,246797.3,220000.0,224
W10,2004,288108.8,239975.0,266
W10,2005,283509.2,255000.0,199
W10,2006,305061.1,280000.0,271
W10,2007,374098.6,302000.0,317
W10,2008,354736.0,316750.0,124
W10,2009,355290.4,332000.0,129
W10,2010,433954.1,375000.0,221
W10,2011,391864.9,342500.0,160
W10,2012,452551.7,385000.0,203
W10,2013,491609.4,442500.0,240
W10,2014,557737.6,490000.0,221
W10,2015,599568.7,497000.0,279
W10,2016,664592.2,595000.0,215
W10,2017,669566.2,600000.0,197
W10,2018,666772.8,525000.0,142
W10,2019,607334.7,518750.0,122
W10,2020,667554.0,595000.0,115
W10,2021,707479.3,577750.0,182
W10,2022,755292.4,627500.0,148
W10,2023,706355.3,601250.0,134
W10,2024,691638.1,559500.0,126
W10,2025,655374.4,550000.0,133
W10,2026,1108000.0,650000.0,5
W11,1995,145256.5,119000.0,393
W11,1996,177719.8,142750.0,484
W11,1997,204894.1,155500.0,526
W11,1998,213886.8,165000.0,493
W11,1999,269040.5,220000.0,538
W11,2000,337675.0,245000.0,458
W11,2001,335387.5,275000.0,413
W11,2002,370332.1,285550.0,517
W11,2003,373018.4,302500.0,377
W11,2004,486127.9,367749.5,462
W11,2005,448368.4,337750.0,372
W11,2006,485015.3,395000.0,474
W11,2007,632109.7,483750.0,422
W11,2008,788218.4,523000.0,180
W11,2009,602438.7,477500.0,239
W11,2010,749613.8,586750.0,252
W11,2011,766389.0,615000.0,289
W11,2012,905450.9,687000.0,270
W11,2013,911911.9,631500.0,334
W11,2014,1097141.6,815000.0,331
W11,2015,998223.4,802500.0,284
W11,2016,1242924.5,965000.0,284
W11,2017,1054284.5,807500.0,216
W11,2018,1223531.1,867500.0,180
W11,2019,1126419.7,880000.0,218
W11,2020,1234566.7,885258.5,204
W11,2021,1230434.3,850000.0,270
W11,2022,1726250.5,950000.0,265
W11,2023,1330987.2,967500.0,215
W11,2024,1336339.7,910000.0,229
W11,2025,1131040.9,802500.0,188
W12,1995,74618.7,72500.0,277
W12,1996,76515.8,73963.5,358
W12,1997,94161.4,87000.0,421
W12,1998,110822.8,107000.0,424
W12,1999,135013.3,129250.0,390
W12,2000,165884.7,162000.0,368
W12,2001,179972.1,178000.0,375
W12,2002,207340.3,205000.0,453
W12,2003,210623.1,205000.0,383
W12,2004,230016.2,220000.0,432
W12,2005,235215.3,230000.0,360
W12,2006,251517.5,249000.0,430
W12,2007,296617.3,292500.0,425
W12,2008,287403.7,275500.0,196
W12,2009,281592.4,272000.0,205
W12,2010,317572.1,314000.0,236
W12,2011,309399.7,295000.0,277
W12,2012,328937.0,314150.0,279
W12,2013,368324.6,350000.0,407
W12,2014,447774.1,420475.0,430
W12,2015,497222.0,490000.0,339
W12,2016,541190.1,520000.0,323
W12,2017,537096.2,514000.0,275
W12,2018,841274.0,740000.0,556
W12,2019,666800.7,575000.0,317
W12,2020,807493.5,705000.0,366
W12,2021,718731.1,655000.0,508
W12,2022,612415.9,527000.0,333
W12,2023,798005.7,740000.0,441
W12,2024,759231.1,580000.0,401
W12,2025,530037.3,480000.0,257
W12,2026,591353.5,615000.0,4
W13,1995,64288.6,65000.0,184
W13,1996,69908.5,70000.0,232
W13,1997,83279.1,79725.0,322
W13,1998,105466.4,104995.0,351
W13,1999,119573.8,115000.0,271
W13,2000,145670.0,144000.0,262
W13,2001,153177.3,149975.0,274
W13,2002,177800.7,175000.0,338
W13,2003,186685.4,185000.0,271
W13,2004,203767.0,208000.0,257
W13,2005,212437.6,211000.0,250
W13,2006,220392.0,222500.0,310
W13,2007,267513.0,260000.0,416
W13,2008,252170.6,250000.0,181
W13,2009,226027.0,232000.0,109
W13,2010,248882.2,250000.0,173
W13,2011,247040.3,249974.5,152
W13,2012,274395.6,270000.0,183
W13,2013,289990.2,295000.0,205
W13,2014,368450.1,370000.0,217
W13,2015,409217.2,410000.0,215
W13,2016,434744.8,420000.0,218
W13,2017,455818.1,436555.0,183
W13,2018,395641.9,405500.0,140
W13,2019,406851.4,412500.0,146
W13,2020,413501.6,422000.0,117
W13,2021,439711.6,430000.0,258
W13,2022,497862.8,490000.0,302
W13,2023,433727.7,425000.0,181
W13,2024,413196.3,399975.0,176
W13,2025,454250.0,450000.0,140
W13,2026,457500.0,457500.0,1
W14,1995,109906.3,90000.0,634
W14,1996,119220.3,99950.0,780
W14,1997,139939.9,120000.0,948
W14,1998,157106.2,137250.0,838
W14,1999,201284.3,171000.0,997
W14,2000,247221.3,205000.0,962
W14,2001,252586.6,223500.0,839
W14,2002,309550.8,250000.0,1031
W14,2003,299552.3,245000.0,663
W14,2004,307888.8,250000.0,713
W14,2005,332099.5,275000.0,614
W14,2006,352786.0,295000.0,858
W14,2007,449117.7,375000.0,731
W14,2008,423856.2,367000.0,295
W14,2009,428978.5,370000.0,338
W14,2010,459442.4,400000.0,444
W14,2011,506547.7,410000.0,465
W14,2012,518688.4,420000.0,497
W14,2013,599964.8,496100.0,553
W14,2014,908388.9,699999.0,673
W14,2015,943592.6,724700.0,598
W14,2016,1049388.0,785000.0,524
W14,2017,988885.7,680900.0,353
W14,2018,1058099.2,648750.0,358
W14,2019,842480.0,658000.0,339
W14,2020,898878.1,652500.0,320
W14,2021,841851.7,670000.0,579
W14,2022,801165.4,600000.0,427
W14,2023,782454.3,590000.0,353
W14,2024,801429.7,605000.0,403
W14,2025,689679.7,575000.0,321
W14,2026,547500.0,487500.0,8
W1B,1995,218183.3,195000.0,12
W1B,1996,214652.8,185000.0,18
W1B,1997,312902.8,244000.0,18
W1B,1998,176836.0,140800.0,31
W1B,1999,357066.7,230500.0,24
W1B,2000,405289.5,323000.0,19
W1B,2001,375362.5,317500.0,16
W1B,2002,435091.7,377500.0,24
W1B,2003,349583.3,322500.0,12
W1B,2004,953810.0,701800.0,10
W1B,2005,1051630.9,512500.0,14
W1B,2006,600865.7,450000.0,21
W1B,2007,724633.3,596000.0,15
W1B,2008,886379.4,750000.0,17
W1B,2009,1085499.9,762000.0,12
W1B,2010,826111.1,700000.0,9
W1B,2011,1134199.3,767500.0,14
W1B,2012,2360766.8,1828500.0,18
W1B,2013,2001166.7,900000.0,15
W1B,2014,1515001.5,1270000.0,18
W1B,2015,3406164.4,3200000.0,16
W1B,2016,4438328.8,3650000.0,12
W1B,2017,4154857.4,3620000.0,23
W1B,2018,2522500.0,2522500.0,2
W1B,2019,2556766.8,2813906.5,12
W1B,2020,4433056.8,1950000.0,50
W1B,2021,5231659.0,4270000.0,25
W1B,2022,6735428.6,5197500.0,28
W1B,2023,2939330.0,2450000.0,15
W1B,2024,6014500.0,4462500.0,10
W1B,2025,1028750.0,1007500.0,4
W1C,1998,180000.0,180000.0,1
W1C,2002,862500.0,862500.0,2
W1C,2004,900000.0,900000.0,1
W1C,2009,719000.0,616250.0,3
W1D,1995,176789.1,179000.0,32
W1D,1996,129031.2,120000.0,16
W1D,1997,191794.1,121000.0,17
W1D,1998,276790.0,281375.0,26
W1D,1999,323034.6,280000.0,26
W1D,2000,279473.5,226493.0,21
W1D,2001,337170.8,255975.0,24
W1D,2002,312020.8,285000.0,12
W1D,2003,304350.0,249150.0,16
W1D,2004,425319.4,320000.0,18
W1D,2005,393123.4,260000.0,13
W1D,2006,397762.5,387500.0,16
W1D,2007,553647.0,467000.0,17
W1D,2008,622500.0,622500.0,2
W1D,2009,691750.0,637500.0,12
W1D,2010,890000.0,935000.0,3
W1D,2011,700000.0,750000.0,7
W1D,2012,848333.3,710000.0,6
W1D,2013,2107887.6,1776575.0,12
W1D,2014,1809124.4,1348997.5,8
W1D,2015,832846.6,680000.0,37
W1D,2016,1184958.3,795500.0,12
W1D,2017,1440957.9,1139000.0,19
W1D,2018,1608333.3,1400000.0,3
W1D,2019,616214.3,500000.0,7
W1D,2020,1059818.0,1094772.0,8
W1D,2021,1450357.1,680000.0,7
W1D,2022,944166.7,647500.0,6
W1D,2023,1634394.3,1198392.0,16
W1D,2024,1750000.0,1750000.0,1
W1D,2025,582142.9,480000.0,7
W1F,1995,134166.7,123000.0,21
W1F,1996,125646.6,116500.0,25
W1F,1997,139734.8,126000.0,33
W1F,1998,225589.4,155500.0,26
W1F,1999,215698.1,202500.0,26
W1F,2000,261027.0,234000.0,29
W1F,2001,264900.0,222500.0,24
W1F,2002,289051.7,275000.0,29
W1F,2003,323248.1,278975.0,20
W1F,2004,328233.3,310000.0,9
W1F,2005,307608.7,279000.0,23
W1F,2006,512069.0,480000.0,21
W1F,2007,519954.2,450000.0,15
W1F,2008,444000.0,425000.0,9
W1F,2009,517833.3,426000.0,18
W1F,2010,854417.9,857500.0,28
W1F,2011,1273033.2,997500.0,30
W1F,2012,684347.5,499975.0,20
W1F,2013,1468329.2,1254000.0,30
W1F,2014,1060983.3,830000.0,15
W1F,2015,1778980.0,1295000.0,25
W1F,2016,2867145.2,2730000.0,31
W1F,2017,1940553.9,1772500.0,22
W1F,2018,1100821.4,921000.0,14
W1F,2019,848333.3,595000.0,6
W1F,2020,982000.0,750000.0,5
W1F,2021,1492088.2,850000.0,17
W1F,2022,1427386.7,1250000.0,15
W1F,2023,1606096.0,1623125.0,100
W1F,2024,1336481.5,910000.0,27
W1F,2025,2045625.0,692500.0,8
W1G,1995,153604.4,142000.0,57
W1G,1996,174675.3,160000.0,85
W1G,1997,229524.9,187000.0,93
W1G,1998,249133.3,220000.0,63
W1G,1999,314737.2,263250.0,94
W1G,2000,321952.2,270000.0,69
W1G,2001,390143.2,350000.0,94
W1G,2002,510253.4,400000.0,73
W1G,2003,564442.6,400000.0,61
W1G,2004,486992.9,380000.0,57
W1G,2005,605541.2,460000.0,73
W1G,2006,614283.5,546000.0,101
W1G,2007,860878.6,675000.0,70
W1G,2008,691043.9,667300.0,41
W1G,2009,910860.9,712000.0,51
W1G,2010,1177344.8,980000.0,48
W1G,2011,1111344.1,630000.0,55
W1G,2012,1352102.9,1200000.0,51
W1G,2013,1390592.6,1195000.0,68
W1G,2014,1397920.8,1105000.0,63
W1G,2015,1455817.0,1262500.0,44
W1G,2016,2329084.1,1850000.0,29
W1G,2017,1865312.5,1725000.0,40
W1G,2018,1557671.9,1220000.0,32
W1G,2019,1861516.3,1425000.0,22
W1G,2020,2719928.6,1500000.0,21
W1G,2021,3115777.4,1595000.0,64
W1G,2022,2389270.5,1312500.0,60
W1G,2023,1775677.7,1600000.0,41
W1G,2024,2432771.7,1602500.0,46
W1G,2025,1643910.7,1200000.0,21
W1H,1995,159013.5,122500.0,102
W1H,1996,172463.2,135000.0,140
W1H,1997,210790.6,170000.0,222
W1H,1998,254999.7,208250.0,160
W1H,1999,302209.4,251750.0,235
W1H,2000,357505.8,286500.0,254
W1H,2001,375444.2,285000.0,218
W1H,2002,374343.2,335500.0,399
W1H,2003,458430.3,365000.0,182
W1H,2004,405113.8,323750.0,168
W1H,2005,419899.1,381250.0,160
W1H,2006,520615.3,415000.0,232
W1H,2007,665821.9,510000.0,205
W1H,2008,635877.5,490000.0,100
W1H,2009,650081.1,520000.0,124
W1H,2010,810513.2,680000.0,119
W1H,2011,872313.3,700000.0,113
W1H,2012,1078128.7,820000.0,123
W1H,2013,1176283.4,835000.0,127
W1H,2014,1244095.1,995000.0,157
W1H,2015,1404327.6,1250000.0,124
W1H,2016,1384295.2,1097500.0,104
W1H,2017,1607858.2,1055000.0,97
W1H,2018,1582382.2,1277500.0,86
W1H,2019,1449195.9,1150000.0,95
W1H,2020,1389948.4,1125000.0,63
W1H,2021,1558965.0,1265000.0,107
W1H,2022,2339789.2,1375000.0,101
W1H,2023,1919734.1,1250000.0,113
W1H,2024,1688134.1,1300000.0,119
W1H,2025,1365864.0,1062500.0,58
W1H,2026,850000.0,850000.0,1
W1J,1995,299808.1,262500.0,52
W1J,1996,275906.8,230000.0,37
W1J,1997,366408.2,280000.0,49
W1J,1998,402303.9,310000.0,59
W1J,1999,389050.3,325000.0,66
W1J,2000,522970.0,390000.0,85
W1J,2001,598335.1,472500.0,82
W1J,2002,596021.5,472000.0,77
W1J,2003,637791.5,499950.0,53
W1J,2004,824229.9,605000.0,58
W1J,2005,832635.8,680000.0,44
W1J,2006,845733.1,620000.0,54
W1J,2007,862049.5,722500.0,58
W1J,2008,811600.0,712500.0,28
W1J,2009,895175.0,890000.0,20
W1J,2010,1220796.3,970000.0,27
W1J,2011,1411096.9,1325000.0,24
W1J,2012,1295823.5,1100000.0,17
W1J,2013,2244195.2,1985000.0,21
W1J,2014,1840118.2,1567500.0,22
W1J,2015,2382265.9,1762500.0,44
W1J,2016,2555330.4,1700000.0,35
W1J,2017,3149875.0,1722500.0,24
W1J,2018,7213582.5,3700000.0,51
W1J,2019,6066991.8,2350000.0,32
W1J,2020,2345444.0,2071000.0,20
W1J,2021,2215570.0,1837500.0,20
W1J,2022,2108809.5,1930000.0,42
W1J,2023,4521620.7,2500000.0,29
W1J,2024,6210807.0,2475000.0,46
W1J,2025,3002923.2,1906000.0,13
W1K,1995,364494.2,255000.0,69
W1K,1996,336588.1,235000.0,58
W1K,1997,487672.6,325000.0,93
W1K,1998,776152.9,357500.0,95
W1K,1999,545062.7,390000.0,120
W1K,2000,525006.9,370000.0,143
W1K,2001,609751.7,487500.0,144
W1K,2002,653309.9,530000.0,105
W1K,2003,885744.8,656000.0,94
W1K,2004,941121.7,645000.0,109
W1K,2005,806446.0,600000.0,79
W1K,2006,958514.7,643000.0,110
W1K,2007,1090650.9,839500.0,98
W1K,2008,1297754.4,1010000.0,48
W1K,2009,1464274.3,950000.0,41
W1K,2010,1130371.2,900000.0,69
W1K,2011,1575084.7,973500.0,40
W1K,2012,2766437.5,1445000.0,28
W1K,2013,2922714.6,2445000.0,60
W1K,2014,2932737.4,1937500.0,48
W1K,2015,3005677.0,1865000.0,72
W1K,2016,3470566.5,2886836.5,74
W1K,2017,4198989.3,2300000.0,47
W1K,2018,3634980.6,3225000.0,44
W1K,2019,8853687.6,2800000.0,65
W1K,2020,9063110.2,5350000.0,104
W1K,2021,6537115.9,2565000.0,74
W1K,2022,9320949.8,4750000.0,88
W1K,2023,5848519.8,3900000.0,61
W1K,2024,4871332.9,3075000.0,58
W1K,2025,3865454.5,3417500.0,22
W1S,1995,435988.9,445500.0,9
W1S,1996,220000.0,220000.0,1
W1S,1997,318125.0,297500.0,16
W1S,1998,761250.0,557500.0,4
W1S,1999,441000.0,465000.0,12
W1S,2000,354750.0,327500.0,6
W1S,2001,703468.8,599000.0,4
W1S,2002,451321.2,562500.0,10
W1S,2003,449600.0,493000.0,5
W1S,2004,1098000.0,1200000.0,5
W1S,2005,619250.0,619250.0,2
W1S,2006,357683.2,318699.5,6
W1S,2007,877821.4,782250.0,21
W1S,2008,745000.0,745000.0,2
W1S,2009,932091.0,932091.0,2
W1S,2010,906944.4,1000000.0,18
W1S,2011,905125.0,784000.0,4
W1S,2012,1638214.3,1700000.0,14
W1S,2013,2008625.0,1717250.0,4
W1S,2014,2006917.7,1895000.0,21
W1S,2015,3926952.4,2200000.0,21
W1S,2016,8525000.0,8525000.0,2
W1S,2017,4968685.3,4111250.0,38
W1S,2018,5055507.0,2150000.0,5
W1S,2019,3978576.8,3094294.0,8
W1S,2020,4896474.4,4357500.0,10
W1S,2021,4445649.5,4950000.0,8
W1S,2022,3093333.3,2075000.0,6
W1S,2023,4373171.8,3233539.5,64
W1S,2024,3885000.0,2180000.0,8
W1S,2025,2149571.4,2275000.0,7
W1T,1995,110772.1,92875.0,44
W1T,1996,114985.3,110000.0,34
W1T,1997,184726.7,140000.0,179
W1T,1998,189475.4,180000.0,69
W1T,1999,206806.3,188500.0,84
W1T,2000,303255.7,295000.0,149
W1T,2001,317391.6,290000.0,83
W1T,2002,324555.6,310000.0,71
W1T,2003,337341.1,284000.0,54
W1T,2004,364508.9,334000.0,62
W1T,2005,335039.2,303400.0,58
W1T,2006,383059.0,345000.0,67
W1T,2007,493352.1,415000.0,59
W1T,2008,542093.8,497500.0,16
W1T,2009,469173.9,400000.0,23
W1T,2010,471846.2,410000.0,52
W1T,2011,685879.2,620000.0,59
W1T,2012,774339.2,655000.0,59
W1T,2013,777263.0,640320.0,85
W1T,2014,860106.1,742000.0,51
W1T,2015,1182284.7,957500.0,62
W1T,2016,1736844.5,1421250.0,272
W1T,2017,1483403.8,1150000.0,55
W1T,2018,1735428.9,1575000.0,194
W1T,2019,1297960.5,1005000.0,40
W1T,2020,1478136.3,1090000.0,48
W1T,2021,1596057.6,1363100.0,106
W1T,2022,1781654.9,1572500.0,74
W1T,2023,1404379.2,1050000.0,63
W1T,2024,1248350.0,1081000.0,60
W1T,2025,986110.5,780000.0,41
W1T,2026,692400.0,692400.0,2
W1U,1995,166363.4,138125.0,101
W1U,1996,151985.0,135000.0,117
